record_kind	source_path	target_path	mode	blob_id	disposition	detail
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/losses/kf_iou_loss.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/losses/kf_iou_loss.py	100644	882fa30d4a9f50f65cd1ab393473b33c0f3e3caa	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/losses/kld_reppoints_loss.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/losses/kld_reppoints_loss.py	100644	1f9882be95956698d1a8ab6c5761972a1d1df8a7	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/losses/rotated_iou_loss.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/losses/rotated_iou_loss.py	100644	911da617e2a3375726f2e38bd84956928695393d	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/losses/smooth_focal_loss.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/losses/smooth_focal_loss.py	100644	1f3993a726fc7c58ca50c55de74e3219cb7832d4	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/losses/spatial_border_loss.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/losses/spatial_border_loss.py	100644	578deb3daaf9f38e2895944cb214ea9acf16cd1c	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/necks/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/necks/__init__.py	100644	d306134755fa6ec992d855430ce4f718d912de22	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/necks/re_fpn.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/necks/re_fpn.py	100644	a907197cd3c6870ad99d22ace9b88a69129616cb	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/__init__.py	100644	a291b1edfd24e0d2519e5e1154a19c079c59b513	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/bbox_heads/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/bbox_heads/__init__.py	100644	d2aedee48a4df6f014212595f01ae6539746f0c1	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/bbox_heads/convfc_rbbox_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/bbox_heads/convfc_rbbox_head.py	100644	df0faaebb44e2f0e11642b9ee01d2416fc34f741	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/bbox_heads/gv_bbox_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/bbox_heads/gv_bbox_head.py	100644	559aea38ae87ec1699b139db3a7943f67340dbe3	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/bbox_heads/rotated_bbox_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/bbox_heads/rotated_bbox_head.py	100644	3d0296553314426b4cf283eb9a1a25b157dbeea4	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/gv_ratio_roi_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/gv_ratio_roi_head.py	100644	bef65580f0de99a9dae8047c3b541c7107b16ca2	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/oriented_standard_roi_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/oriented_standard_roi_head.py	100644	5f0058b7c970fcd74582b8863af8650af398c5a0	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/roi_extractors/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/roi_extractors/__init__.py	100644	012a565303c0bf355432b9e1a702c518e1c8acec	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/roi_extractors/rotate_single_level_roi_extractor.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/roi_extractors/rotate_single_level_roi_extractor.py	100644	7f18138ba5e2c5383cf4b7c83056bc733b5d4e45	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/roi_trans_roi_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/roi_trans_roi_head.py	100644	4aeb2e20ca6a94908e02a7ea67bcb05732be5eaa	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/rotate_standard_roi_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/roi_heads/rotate_standard_roi_head.py	100644	fb154802488d84b107ccaa73e2cbc598757de174	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/utils/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/utils/__init__.py	100644	ee0b18dfa71ef3262bfa17a6421e391f506e0022	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/utils/enn.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/utils/enn.py	100644	ddacbc04f4be9121e38ef304ed3d8afebb6ecf38	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/utils/orconv.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/utils/orconv.py	100644	5e00ac7b729f9427d335e86518ac27b3b3f49af0	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/utils/ripool.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/utils/ripool.py	100644	804b410fe231688841132b9fb58305c93cd4c440	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/utils/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/utils/__init__.py	100644	f4fc75ac5441507fbe2b83c4dfeb41e258eb7571	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/utils/collect_env.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/utils/collect_env.py	100644	166392ce173d0c9f1f38f5cb7da42bc8563153fe	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/utils/compat_config.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/utils/compat_config.py	100644	05aa37dcd6f74dd1884069e90edf39684c897798	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/utils/logger.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/utils/logger.py	100644	705107bbca4acfa9e07c4f49c9dcbcd9c1aed237	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/utils/misc.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/utils/misc.py	100644	db6873669a0d50ab183ff6478368ac339475dabd	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/utils/setup_env.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/utils/setup_env.py	100644	6637cf878f8205f1a3fc3938472e07f272bc19b8	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/utils/util_distribution.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/utils/util_distribution.py	100644	c7ff398c2fe7ee7c85cdfdbf2b366f3202ef627b	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/version.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/version.py	100644	6136f4b82cb251fedc36c6b9df6522a3886190b3	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/model-index.yml	references/legacy-codebase/software/Swift-Eye/mmrotate/model-index.yml	100644	b80d754447b3c47fff0991444ff4e10972a17807	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/requirements/build.txt	references/legacy-codebase/software/Swift-Eye/mmrotate/requirements/build.txt	100644	05c9412e0f3b160c5b276f79c41ad49e747df3f9	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/requirements/docs.txt	references/legacy-codebase/software/Swift-Eye/mmrotate/requirements/docs.txt	100644	09cc4d56ac84c2aee23fa3e86ed6f124e0c2cb69	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/requirements/mminstall.txt	references/legacy-codebase/software/Swift-Eye/mmrotate/requirements/mminstall.txt	100644	10ea7978d0e2bc2c27eb5e6776817241dcc0f020	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/requirements/optional.txt	references/legacy-codebase/software/Swift-Eye/mmrotate/requirements/optional.txt	100644	e71a3a2cc2526df67ce04af841025b5c5cca069b	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/requirements/readthedocs.txt	references/legacy-codebase/software/Swift-Eye/mmrotate/requirements/readthedocs.txt	100644	fa20f02c6cb950e2ea275b0fe009318ac9b4ebac	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/requirements/runtime.txt	references/legacy-codebase/software/Swift-Eye/mmrotate/requirements/runtime.txt	100644	4cbb7252ac65449bff8852803ffbdbf540d57d7d	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/requirements/tests.txt	references/legacy-codebase/software/Swift-Eye/mmrotate/requirements/tests.txt	100644	352473a6208509d3fb11abe151e386ae9b99cc3f	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/resources/mmrotate-logo.png	references/legacy-codebase/software/Swift-Eye/mmrotate/resources/mmrotate-logo.png	100644	fc63a9fcbec3aac5bb07177f59fce9cfac39fdf0	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/resources/qq_group_qrcode.jpg	references/legacy-codebase/software/Swift-Eye/mmrotate/resources/qq_group_qrcode.jpg	100644	417347449fe64cbb2c9076601f7a8206d8b54706	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/resources/zhihu_qrcode.jpg	references/legacy-codebase/software/Swift-Eye/mmrotate/resources/zhihu_qrcode.jpg	100644	c745fb027f06564d41794e9a40069b06c34e2bb5	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/result.jpg	references/legacy-codebase/software/Swift-Eye/mmrotate/result.jpg	100644	b6cdfb04b16459032eba0866ffe98f977eed164d	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/setup.cfg	references/legacy-codebase/software/Swift-Eye/mmrotate/setup.cfg	100644	1570ae63a68d8b293fd637b58467599ed237109d	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/setup.py	references/legacy-codebase/software/Swift-Eye/mmrotate/setup.py	100644	5421d0d3966d40d2cc6ca301b8fdcfb426138fba	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/data/images/P0004__1__0___0.png	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/data/images/P0004__1__0___0.png	100644	7ce01725e6adb0edf40bd5f780953563df40da98	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/data/labelTxt/P0004__1__0___0.txt	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/data/labelTxt/P0004__1__0___0.txt	100644	38a45c9776ab06fa8b6b6f6e23f0d9b4bbfbe0e9	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/data/labelTxt/P0004__1__0___1024.txt	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/data/labelTxt/P0004__1__0___1024.txt	100644	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_data/test_datasets/test_dota.py	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_data/test_datasets/test_dota.py	100644	1c42fd85841e575161a3c0be5d85f83a9ef49d74	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_data/test_datasets/test_rotate.py	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_data/test_datasets/test_rotate.py	100644	667d97a5edf38317f243014d61079eeadea2222c	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_data/test_pipelines/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_data/test_pipelines/__init__.py	100644	fbc6c0af3c8a871b1d2e258c1ea060be8ed82f67	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_data/test_pipelines/test_rtransforms.py	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_data/test_pipelines/test_rtransforms.py	100644	e1995751aa6f9d1c0a27b50b068d468fe58d78c4	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_data/test_pipelines/utils.py	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_data/test_pipelines/utils.py	100644	79ab26805e790b4c2b9cfe43f5ba55fc6d243c0a	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_models/test_backbones.py	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_models/test_backbones.py	100644	100cbfaf030f2842a6c722958dbf93aff17129eb	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_models/test_dense_heads/test_rotate_anchor_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_models/test_dense_heads/test_rotate_anchor_head.py	100644	bfb7959f0601ec2c28770dfc4cbc463ce5719acb	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_models/test_dense_heads/test_sam_reppoints_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_models/test_dense_heads/test_sam_reppoints_head.py	100644	084d6cc25738cbc9633ef6817e4763ca23ce8676	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_models/test_forward.py	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_models/test_forward.py	100644	31ee61207672c2fd68fbfc8510be85b394e2689b	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_models/test_loss.py	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_models/test_loss.py	100644	6df24953d62196a579d82c0c2274b6cd195a6f39	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_models/test_necks.py	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_models/test_necks.py	100644	982166599244e762b0290beaa0b6b1cdcf6338ef	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_utils/test_compat_config.py	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_utils/test_compat_config.py	100644	b9edded5ac93745cb28576d08f3a7531deaf40ce	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_utils/test_misc.py	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_utils/test_misc.py	100644	aa881ab99b786b8cc1560c28d266905de86d0145	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_utils/test_overlaps.py	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_utils/test_overlaps.py	100644	9d658643868c99aa5e406a2b371ba628866f71cf	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_utils/test_ranchor.py	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_utils/test_ranchor.py	100644	280b63cf2a7a2fb3962878ed7d733e4242c47ff2	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_utils/test_rutils.py	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_utils/test_rutils.py	100644	b458968ffa626d24ea2e8aa700f2c6ec396a1543	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_utils/test_setup_env.py	references/legacy-codebase/software/Swift-Eye/mmrotate/tests/test_utils/test_setup_env.py	100644	c26d1122795d10ba227b7f6d2cfc28e82253e39b	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
