path,line,end_line,zone,symbol,rule,severity,claim_type,confidence,evidence
hardware/tools/write_final_unblock_commands.py,107,107,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--json-out /tmp/hgtxr_final_blocker_readiness_exact.json """
hardware/tools/write_final_unblock_commands.py,108,108,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--markdown-out /tmp/hgtxr_final_blocker_readiness_exact.md"""
hardware/tools/write_final_unblock_commands.py,117,117,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--json-out /tmp/hgtxr_final_blocker_readiness_replacement.json """
hardware/tools/write_final_unblock_commands.py,118,118,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--markdown-out /tmp/hgtxr_final_blocker_readiness_replacement.md"""
hardware/tools/write_final_unblock_commands.py,133,133,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""python3 tools/check_c3b_board_smoke_readiness.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR"","
hardware/tools/write_final_unblock_commands.py,138,138,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,144,144,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,149,149,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,187,187,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""test -d /home/kjm26/project/PRJXR/XR-VITs"","
hardware/tools/write_final_unblock_commands.py,188,188,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""python3 tools/check_third_goal_preflight.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --mode final-signoff"","
hardware/tools/write_final_unblock_commands.py,190,190,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""evidence_after"": [""/home/kjm26/project/PRJXR/XR-VITs""],"
hardware/tools/write_final_unblock_commands.py,198,198,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,206,206,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,213,213,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,219,219,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,248,248,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""test -d /home/kjm26/project/PRJXR/XR-VITs"","
hardware/tools/write_final_unblock_commands.py,251,251,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,257,257,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""/home/kjm26/project/PRJXR/XR-VITs"","
hardware/tools/write_final_unblock_commands.py,267,267,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,277,277,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,284,284,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,290,290,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,319,319,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,325,325,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,336,336,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,342,342,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--root /home/kjm26/project/PRJXR/XR-VIT/HGTXR """
hardware/tools/write_final_unblock_commands.py,363,363,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""python3 tools/run_third_goal_final_signoff.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR"","
hardware/tools/write_final_unblock_intake.py,19,95,maintained,build_intake,large-function,medium,fact,high,function spans 77 lines
hardware/tools/write_final_unblock_intake.py,223,286,maintained,render_markdown,large-function,medium,fact,high,function spans 64 lines
hardware/tools/write_final_unblock_intake.py,318,321,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_final_unblock_intake.py,193,193,maintained,build_candidate_audit_command,hard-coded-absolute-path,high,fact,high,"f""/tmp/final_unblock_candidate_audit_{DATE_TAG}.json"","
hardware/tools/write_final_unblock_intake.py,195,195,maintained,build_candidate_audit_command,hard-coded-absolute-path,high,fact,high,"f""/tmp/final_unblock_candidate_audit_{DATE_TAG}.md"","
hardware/tools/write_hgpipe_operator_audit.py,168,273,maintained,build_property_checks,large-function,medium,fact,high,function spans 106 lines
hardware/tools/write_hgpipe_operator_audit.py,168,273,maintained,build_property_checks,high-branch-density,high,inference,medium,AST branch proxy=42
hardware/tools/write_hgpipe_operator_audit.py,276,397,maintained,build_operator_audit,large-function,high,fact,high,function spans 122 lines
hardware/tools/write_hgpipe_operator_audit.py,276,397,maintained,build_operator_audit,high-branch-density,medium,inference,medium,AST branch proxy=17
hardware/tools/write_hgpipe_operator_audit.py,459,469,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_p2_vit_scale_calibration_report.py,37,166,maintained,build_report,large-function,high,fact,high,function spans 130 lines
hardware/tools/write_p2_vit_scale_calibration_report.py,37,166,maintained,build_report,high-branch-density,medium,inference,medium,AST branch proxy=17
hardware/tools/write_p2_vit_scale_calibration_report.py,220,220,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_patch32_dtok4_300_goal_status.py,126,153,maintained,parse_timing,high-branch-density,medium,inference,medium,AST branch proxy=14
hardware/tools/write_patch32_dtok4_300_goal_status.py,225,349,maintained,build_status,large-function,high,fact,high,function spans 125 lines
hardware/tools/write_patch32_dtok4_300_goal_status.py,225,349,maintained,build_status,high-branch-density,medium,inference,medium,AST branch proxy=19
hardware/tools/write_patch32_dtok4_300_goal_status.py,360,458,maintained,render_markdown,large-function,medium,fact,high,function spans 99 lines
hardware/tools/write_patch32_dtok4_300_goal_status.py,475,475,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_prefetchall4_300_contract_audit.py,61,340,maintained,build_audit,large-function,high,fact,high,function spans 280 lines
hardware/tools/write_prefetchall4_300_contract_audit.py,61,340,maintained,build_audit,high-branch-density,medium,inference,medium,AST branch proxy=17
hardware/tools/write_prefetchall4_300_contract_audit.py,382,382,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_prefetchall4_300_goal_status.py,259,400,maintained,build_board_measurements,large-function,high,fact,high,function spans 142 lines
hardware/tools/write_prefetchall4_300_goal_status.py,259,400,maintained,build_board_measurements,high-branch-density,high,inference,medium,AST branch proxy=41
hardware/tools/write_prefetchall4_300_goal_status.py,403,587,maintained,build_status,large-function,high,fact,high,function spans 185 lines
hardware/tools/write_prefetchall4_300_goal_status.py,403,587,maintained,build_status,high-branch-density,high,inference,medium,AST branch proxy=46
hardware/tools/write_prefetchall4_300_goal_status.py,594,719,maintained,render_markdown,large-function,high,fact,high,function spans 126 lines
hardware/tools/write_prefetchall4_300_goal_status.py,594,719,maintained,render_markdown,high-branch-density,medium,inference,medium,AST branch proxy=16
hardware/tools/write_prefetchall4_300_goal_status.py,736,736,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_prefetchall4_300_goal_status.py,443,443,maintained,build_status,very-long-line,low,fact,high,line length=164
hardware/tools/write_prefetchall4_300_goal_status.py,449,449,maintained,build_status,very-long-line,low,fact,high,line length=171
hardware/tools/write_prefetchall4_300_goal_status.py,465,465,maintained,build_status,very-long-line,low,fact,high,line length=169
hardware/tools/write_prefetchall4_300_goal_status.py,489,489,maintained,build_status,very-long-line,low,fact,high,line length=237
hardware/tools/write_prefetchall4_300_goal_status.py,491,491,maintained,build_status,very-long-line,low,fact,high,line length=202
hardware/tools/write_prefetchall4_300_goal_status.py,504,504,maintained,build_status,very-long-line,low,fact,high,line length=179
hardware/tools/write_prefetchall4_300_goal_status.py,664,664,maintained,render_markdown,very-long-line,low,fact,high,line length=221
hardware/tools/write_prefetchall4_300_resource_breakdown.py,137,163,maintained,parse_hierarchical_table,high-branch-density,medium,inference,medium,AST branch proxy=15
hardware/tools/write_prefetchall4_300_resource_breakdown.py,396,396,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_req1_environment_audit.py,51,114,maintained,build_audit,large-function,medium,fact,high,function spans 64 lines
hardware/tools/write_req1_environment_audit.py,157,157,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_req1_environment_audit.py,17,17,maintained,<module>,hard-coded-absolute-path,high,fact,high,"EXPECTED_PROJECT_PREFIX = ""/home/kjm26/project/"""
hardware/tools/write_req1_environment_audit.py,56,56,maintained,build_audit,hard-coded-absolute-path,high,fact,high,"legacy_markers = [""/mnt/c"", ""/mnt/d"", ""C:\\"", ""/opt/Xilinx""]"
hardware/tools/write_req2_spec_subagent_gate_audit.py,39,201,maintained,build_audit,large-function,high,fact,high,function spans 163 lines
hardware/tools/write_req2_spec_subagent_gate_audit.py,39,201,maintained,build_audit,high-branch-density,medium,inference,medium,AST branch proxy=18
hardware/tools/write_req2_spec_subagent_gate_audit.py,248,259,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_req5_q4q8_swhw_match_audit.py,87,140,maintained,manifest_checks,high-branch-density,medium,inference,medium,AST branch proxy=22
hardware/tools/write_req5_q4q8_swhw_match_audit.py,143,241,maintained,build_audit,large-function,medium,fact,high,function spans 99 lines
hardware/tools/write_req5_q4q8_swhw_match_audit.py,143,241,maintained,build_audit,high-branch-density,medium,inference,medium,AST branch proxy=15
hardware/tools/write_req5_q4q8_swhw_match_audit.py,288,288,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_req5_q4q8_swhw_match_audit.py,230,230,maintained,build_audit,very-long-line,low,fact,high,line length=179
hardware/tools/write_req6_parameterization_audit.py,107,356,maintained,build_audit,large-function,high,fact,high,function spans 250 lines
hardware/tools/write_req6_parameterization_audit.py,107,356,maintained,build_audit,high-branch-density,high,inference,medium,AST branch proxy=30
hardware/tools/write_req6_parameterization_audit.py,409,409,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_req6_parameterization_audit.py,85,85,maintained,sweep_has_values,hard-coded-absolute-path,high,fact,high,"pattern = rf""{re.escape(name)}:\s*(?:\n\s+.*)*?\n\s+values:\s*\[([^\]]+)\]"""
